,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),RES,Load,Mandatory Hydro,Total FRR,Day_ahead_price,Day_ahead_Balancing_diff,Diff_direction,Date
2021-11-19 10:00:00,186.950845,103.24192,83.708925,274.12414575,273.245,112.13,8.4249564525,2.6625798375,11.709752689999998,2335.0,6331.5,29.0,1409.0,290.04,15.915854249999995,1,2021-11-19 10:00:00
2021-11-19 11:00:00,162.32105,69.285425,93.03562500000001,270.0099999,270.01,112.13,8.0559263175,3.02119231,8.0144600475,2355.0,6341.5,34.0,1434.0,277.02,7.0100000999999565,1,2021-11-19 11:00:00
2021-11-19 12:00:00,149.86435,76.56585500000001,73.298495,225.22470319500002,268.29,112.13,7.4505315025000005,2.5967055675,6.443806749999999,2260.0,6283.5,33.0,1444.0,252.24,27.01529680499999,1,2021-11-19 12:00:00
2021-11-19 13:00:00,92.871215,59.056975,33.81424,267.644830175,267.31,130.0275,8.129472587499999,2.1282605525000005,5.539827369999999,2015.0,6279.0,32.0,1444.0,247.0,-20.64483017499998,0,2021-11-19 13:00:00
2021-11-19 14:00:00,71.6236425,33.8697475,37.75389500000001,280.08195079999996,273.4475,45.93,8.7528312625,2.1066392824999998,5.837731345,1605.0,6309.0,55.5,1494.0,231.69,-48.39195079999996,0,2021-11-19 14:00:00
2021-11-19 15:00:00,69.1135125,38.0849625,31.02855,246.01736205,261.905,47.3075,9.03160698,2.7582162,5.133425132499999,1275.0,6476.0,105.0,1564.0,228.0,-18.017362050000003,0,2021-11-19 15:00:00
2021-11-19 16:00:00,77.6465425,50.4219075,27.224635,209.434390175,256.015,134.2575,9.2846357,3.5600790950000003,3.6839567099999995,1230.0,6897.5,261.0,1599.0,228.0,18.565609824999996,1,2021-11-19 16:00:00
2021-11-19 17:00:00,64.2375425,77.47961500000001,-13.242072499999999,150.8679196,215.44,179.0,8.83206979,3.3321819575,3.00343005,1290.0,7051.5,392.5,1599.0,239.9,89.03208040000001,1,2021-11-19 17:00:00
2021-11-19 18:00:00,81.916375,82.05739249999999,-0.14101750000000024,185.44623562499999,231.58250000000004,179.0,9.393708087499999,3.475151265,4.4384783975,1370.0,7010.5,370.0,1619.0,274.59,89.14376437499999,1,2021-11-19 18:00:00
2021-11-19 19:00:00,102.668415,73.0287625,29.639652499999997,249.05590315,283.64,179.005,10.089969095,3.2411800325000004,4.728204207500001,1450.0,6795.0,300.5,1629.0,297.88,48.82409684999999,1,2021-11-19 19:00:00
2021-11-19 20:00:00,101.48472749999999,58.39185749999999,43.092870000000005,230.17243555,246.64749999999998,134.26,9.441227909999999,2.2911772624999998,4.406562335,1520.0,6257.0,178.5,1509.0,294.71,64.53756444999999,1,2021-11-19 20:00:00
2021-11-19 21:00:00,105.4448425,62.432680000000005,43.0121625,244.44233665,244.0975,179.05499999999998,9.910389305,1.2274448525,4.3283358275,1605.0,5769.0,61.0,1454.0,289.63,45.18766335000001,1,2021-11-19 21:00:00
2021-11-19 22:00:00,79.86329,78.5105,1.3527899999999997,192.890143275,223.10750000000002,177.6375,9.1908077525,1.638186835,3.5766650775000004,1675.0,5385.0,13.0,1434.0,256.16,63.26985672500001,1,2021-11-19 22:00:00
2021-11-19 23:00:00,20.7274925,60.085755,-39.358262499999995,73.4149965275,163.75,100.32750000000001,6.4727087325,1.4495577099999999,2.3033560325,1855.0,4897.0,0.0,1139.0,231.04,157.6250034725,1,2021-11-19 23:00:00
2021-11-20 00:00:00,17.16236,45.0112725,-27.8489125,120.49249996,190.51749999999998,70.69,7.63595903,1.520424155,4.890254035,2030.0,4648.5,0.0,864.0,226.5,106.00750004,1,2021-11-20 00:00:00
2021-11-20 01:00:00,37.745619999999995,26.09812,11.6475,243.28999985,243.29,116.5725,10.2890537975,1.6296860199999998,3.93205177,2075.0,4554.5,0.0,874.0,200.14,-43.14999985,0,2021-11-20 01:00:00
2021-11-20 02:00:00,26.301429999999996,24.4091075,1.8923225000000001,233.49244869999998,243.025,132.9675,9.4256974275,2.279940355,3.759485185,2100.0,4433.0,0.0,874.0,194.59,-38.90244869999998,0,2021-11-20 02:00:00
2021-11-20 03:00:00,22.3329575,29.989082500000002,-7.656125,150.357672175,175.0675,28.0325,7.04043864,3.8956583375,4.251283665,2105.0,4421.5,0.0,889.0,194.2,43.842327824999984,1,2021-11-20 03:00:00
2021-11-20 04:00:00,18.55229,41.959424999999996,-23.407135,176.413065875,53.25,176.52249999999998,8.220207445,1.6136235475,1.8936783449999999,2105.0,4562.5,13.0,1029.0,194.2,17.786934124999988,1,2021-11-20 04:00:00
2021-11-20 05:00:00,44.3669875,124.052415,-79.6854275,83.974999925,210.25,83.97500000000001,5.989339650000001,1.40879115,5.348164505,2075.0,4825.0,26.0,1314.0,140.47,56.49500007499999,1,2021-11-20 05:00:00
2021-11-20 06:00:00,66.75933,134.41871,-67.65938,103.75298947499999,217.92249999999999,116.70499999999998,6.357768392500001,1.18755172,7.2081524125000005,2290.0,5285.5,38.0,1574.0,193.43,89.67701052500001,1,2021-11-20 06:00:00
2021-11-20 07:00:00,62.3964125,130.445835,-68.0494225,163.560486825,246.90749999999997,177.29,7.4056780225,2.07257406,4.431697025,2770.0,5844.5,60.0,1404.0,196.85,33.289513174999996,1,2021-11-20 07:00:00
2021-11-20 08:00:00,46.066402499999995,115.4902925,-69.42389,172.55931495000002,249.945,178.775,7.791078622500001,2.3313710850000002,3.7278565224999998,3190.0,6226.0,51.0,1349.0,216.96,44.40068504999999,1,2021-11-20 08:00:00
2021-11-20 09:00:00,44.46131,126.431555,-81.970245,157.50967659999998,243.58999999999997,164.35,7.1781910575,2.7135195149999998,4.8951803824999995,3445.0,6394.5,32.0,1354.0,195.83,38.320323400000035,1,2021-11-20 09:00:00
2021-11-20 10:00:00,40.37536,187.7171875,-147.34182750000002,144.6423143975,243.29,146.07,6.97698257,1.28593341,3.7093753375,3550.0,6474.0,30.0,1344.0,215.06,70.4176856025,1,2021-11-20 10:00:00
2021-11-20 11:00:00,51.7396675,194.7732325,-143.03356499999998,111.7535872,243.29,112.03,6.33493744,1.1339554325,4.634162717500001,3510.0,6489.5,27.0,1384.0,220.08,108.32641280000001,1,2021-11-20 11:00:00
2021-11-20 12:00:00,64.08031500000001,231.7274225,-167.6471075,27.769691495,243.29,28.5425,5.66401263,1.0189477625,9.822941019999998,3300.0,6321.5,26.0,1374.0,216.32,188.550308505,1,2021-11-20 12:00:00
2021-11-20 13:00:00,73.456715,239.51579250000003,-166.0590775,53.75849902499999,243.29,55.794999999999995,5.8874472625,1.1411370150000002,10.526876730000001,2875.0,6132.5,13.0,1384.0,208.64,154.881500975,1,2021-11-20 13:00:00
2021-11-20 14:00:00,102.3513425,204.588925,-102.2375825,98.2012118375,246.49,101.0025,6.5121452,1.3628635999999998,10.15034517,2190.0,6164.0,17.5,1424.0,208.3,110.09878816250001,1,2021-11-20 14:00:00
2021-11-20 15:00:00,91.7899425,131.94008250000002,-40.15014,187.32427355,226.935,175.70499999999998,8.27849836,1.959351615,4.596008812499999,1635.0,6321.0,112.0,1514.0,208.05,20.725726450000025,1,2021-11-20 15:00:00
2021-11-20 16:00:00,79.14796,92.35164,-13.20368,215.65828630000001,199.14749999999998,180.69,9.0555219925,2.66469604,4.531173320000001,1525.0,6780.0,223.0,1524.0,210.8,-4.858286300000003,0,2021-11-20 16:00:00
2021-11-20 17:00:00,33.88421,117.43567250000001,-83.5514625,159.57172887500002,144.71,181.125,9.36334141,2.89235345,4.1503240125000005,1595.0,6975.0,309.5,1524.0,219.04,59.46827112499997,1,2021-11-20 17:00:00
2021-11-20 18:00:00,41.4327875,182.69012,-141.25733250000002,166.0689325,43.7175,177.7225,9.6179211025,2.8759895975,4.75068486,1630.0,6909.5,364.0,1564.0,257.07,91.0010675,1,2021-11-20 18:00:00
2021-11-20 19:00:00,32.1369225,186.1880725,-154.05115,159.46970785,109.6625,177.29,9.797325297499999,3.595023205,3.4785792,1650.0,6657.5,313.5,1564.0,289.02,129.55029215,1,2021-11-20 19:00:00
2021-11-20 20:00:00,67.87512,191.762405,-123.88728499999999,151.736367,189.51749999999998,174.84499999999997,9.070067204999999,2.401992485,4.50122946,1640.0,6199.5,178.5,1429.0,294.7,142.963633,1,2021-11-20 20:00:00
2021-11-20 21:00:00,33.022755000000004,132.00515750000002,-98.98240249999999,165.87000669999998,150.22750000000002,179.015,10.0612220825,1.7011976924999999,2.5356923625,1615.0,5732.0,61.0,1364.0,298.4,132.5299933,1,2021-11-20 21:00:00
2021-11-20 22:00:00,43.128635,103.36025500000001,-60.23162,172.06434720000001,221.9425,179.63,9.871815782499999,1.5889321399999998,5.4954792375,1610.0,5299.5,13.0,1354.0,263.01,90.94565279999998,1,2021-11-20 22:00:00
2021-11-20 23:00:00,42.5123625,171.4243725,-128.91201,123.89489499999999,232.6175,132.5575,8.607836115,0.8920051075,6.169113382500001,1585.0,4837.0,0.0,1099.0,249.19,125.295105,1,2021-11-20 23:00:00
2021-11-21 00:00:00,28.1430975,153.1605025,-125.017405,43.6052380125,84.9225,45.73500000000001,7.5806671974999995,0.76730751,4.27791573,1565.0,4622.0,0.0,844.0,237.38,193.7747619875,1,2021-11-21 00:00:00
2021-11-21 01:00:00,24.454407500000002,101.2925,-76.8380925,116.587499925,0.0,116.5875,8.7222687575,1.2135156875,2.7189534625,1525.0,4503.0,0.0,839.0,211.78,95.192500075,1,2021-11-21 01:00:00
2021-11-21 02:00:00,18.837967499999998,54.03151,-35.1935425,168.29678355,53.0025,176.75750000000002,9.2435544525,1.3122097925,1.316403465,1465.0,4335.0,0.0,834.0,241.1,72.80321645000001,1,2021-11-21 02:00:00
2021-11-21 03:00:00,17.90301,50.62036,-32.717349999999996,165.378283425,0.0,177.5625,9.24921011,1.25633251,1.46923617,1375.0,4296.5,0.0,824.0,194.39,29.01171657499998,1,2021-11-21 03:00:00
2021-11-21 04:00:00,31.85215,66.407905,-34.555755000000005,169.91742445,67.475,177.66500000000002,9.030987204999999,1.0689868624999999,2.6339763675,1280.0,4347.0,13.0,984.0,193.95,24.03257554999999,1,2021-11-21 04:00:00
2021-11-21 05:00:00,48.9018475,59.163745,-10.2618975,198.912133175,227.86499999999998,178.65000000000003,9.330474692500001,1.1065712675000001,3.594850625,1190.0,4481.0,26.0,1279.0,194.44,-4.47213317500001,0,2021-11-21 05:00:00
2021-11-21 06:00:00,62.9808125,93.5155125,-30.534699999999997,128.5998914425,210.94250000000002,128.4625,8.021873880000001,2.01737361,6.17761866,1370.0,4829.0,38.0,1549.0,199.99,71.39010855750001,1,2021-11-21 06:00:00
2021-11-21 07:00:00,28.3425875,146.97109,-118.6285025,80.87032769,131.16750000000002,85.25,7.5594868125,1.9598153525,3.8132307924999997,1875.0,5511.0,60.0,1404.0,211.69,130.81967231,1,2021-11-21 07:00:00
2021-11-21 08:00:00,34.93985,170.27417250000002,-135.33432249999998,4.5340155625000005,0.0,4.535,6.5317323875,1.674432925,3.7567505800000003,2320.0,6185.5,51.0,1349.0,218.59,214.0559844375,1,2021-11-21 08:00:00
2021-11-21 09:00:00,36.9777475,170.75824749999998,-133.7805,31.204999875000002,60.7925,31.265,6.674038055,1.9791134075,1.4139493525000002,2530.0,6676.0,32.0,1359.0,213.73,182.525000125,1,2021-11-21 09:00:00
2021-11-21 10:00:00,27.529797499999997,174.69359500000002,-147.1637975,4.364647355,182.3775,4.385,6.5097821824999995,2.2064176274999996,-1.898952195,2565.0,6915.5,30.0,1349.0,212.07,207.705352645,1,2021-11-21 10:00:00
2021-11-21 11:00:00,35.666615,159.30413,-123.637515,4.701165974999999,182.5275,4.735,6.3856701725,2.2729828325,-0.3733378599999999,2460.0,6896.5,27.0,1344.0,220.74,216.038834025,1,2021-11-21 11:00:00
2021-11-21 12:00:00,57.360205,119.0688025,-61.7085975,81.2811620075,243.21999999999997,85.30000000000001,6.801937135,1.8837519875,3.7026938325,2155.0,6552.5,26.0,1354.0,220.74,139.4588379925,1,2021-11-21 12:00:00
2021-11-21 13:00:00,52.8567075,131.6126425,-78.755935,83.07771944999999,242.995,84.02250000000001,6.5692291925,1.7955963650000002,3.6623389599999996,1655.0,6138.0,13.0,1349.0,221.63,138.55228055,1,2021-11-21 13:00:00
2021-11-21 14:00:00,67.4605675,147.42354,-79.9629725,28.047328349999997,344.35249999999996,29.9875,6.1907528725,1.8197585975000001,16.199289659999998,975.0,5868.5,17.5,1404.0,219.81,191.76267165000002,1,2021-11-21 14:00:00
2021-11-21 15:00:00,89.70211750000001,97.414805,-7.712687500000001,90.8529820825,246.07999999999998,75.08,7.3303009125,2.4853800675,10.639029065,460.0,5810.5,87.0,1494.0,213.39,122.53701791749998,1,2021-11-21 15:00:00
2021-11-21 16:00:00,84.27991750000001,57.24467250000001,27.035245000000003,190.64563157999999,248.245,68.92999999999999,8.6662221025,2.9495751625,4.497440109999999,385.0,6240.0,173.0,1504.0,207.92,17.274368420000002,1,2021-11-21 16:00:00
2021-11-21 17:00:00,119.78506250000001,65.3628925,54.42217,279.53134049999994,279.285,260.41499999999996,10.2682594375,2.790594195,3.2023421725,405.0,6470.0,284.5,1509.0,221.84,-57.69134049999994,0,2021-11-21 17:00:00
2021-11-21 18:00:00,100.25349499999999,63.94741499999999,36.30608,282.079853625,282.035,260.46500000000003,10.54399235,3.0080084050000004,3.26495503,455.0,6434.0,364.0,1549.0,245.07,-37.009853625000005,0,2021-11-21 18:00:00
2021-11-21 19:00:00,86.201775,62.997262500000005,23.2045125,557.478056325,557.4675,195.2925,13.649433205,2.8826028924999996,21.9817719475,520.0,6255.5,313.5,1549.0,277.65,-279.82805632500003,0,2021-11-21 19:00:00
2021-11-21 20:00:00,80.2321825,46.567562499999994,33.66462,322.172439425,352.05749999999995,137.6325,10.3073651925,2.34809356,8.01911544,605.0,5912.0,178.5,1409.0,281.99,-40.182439424999984,0,2021-11-21 20:00:00
2021-11-21 21:00:00,73.52122,38.1220525,35.399167500000004,243.5873722,243.39499999999998,89.22,9.8190467975,1.4672224999999999,2.0092195575,690.0,5499.0,61.0,1344.0,279.07,35.48262779999999,1,2021-11-21 21:00:00
2021-11-21 22:00:00,50.6124925,67.969315,-17.3568225,144.1754128225,282.4,92.22500000000001,8.363174975,1.1687435124999999,8.5990271925,765.0,5042.5,13.0,1344.0,254.02,109.84458717750002,1,2021-11-21 22:00:00
2021-11-21 23:00:00,28.07577,73.67854,-45.60277,159.82233002499999,204.3025,175.99999999999997,8.7704196625,1.1957489625,3.612449865,790.0,4488.5,0.0,1069.0,237.25,77.42766997500001,1,2021-11-21 23:00:00
2021-11-22 00:00:00,8.8013425,64.89568249999999,-56.09434,76.844169525,0.0,89.485,7.729701262500001,1.188744185,3.5568478674999997,810.0,4217.0,0.0,804.0,211.69,134.845830475,1,2021-11-22 00:00:00
2021-11-22 01:00:00,16.1969275,57.771045,-41.5741175,172.3603665,0.0,172.52,9.4451633075,1.6331685900000001,0.2345225,820.0,4138.0,0.0,804.0,203.54,31.179633499999994,1,2021-11-22 01:00:00
2021-11-22 02:00:00,11.147654999999999,49.4022525,-38.254597499999996,165.5051637,0.0,165.7625,9.075007827499999,1.8794541000000002,0.09814369250000002,815.0,4047.5,0.0,799.0,196.84,31.334836300000006,1,2021-11-22 02:00:00
2021-11-22 03:00:00,22.690475,39.003395,-16.31292,150.935141625,0.0,151.12,8.38693196,2.12680089,0.4768734249999999,795.0,4061.0,0.0,814.0,192.87,41.934858375000005,1,2021-11-22 03:00:00
2021-11-22 04:00:00,48.203942500000004,34.0565475,14.147395000000001,190.063311225,108.78,125.39,8.8182930575,1.7002036900000002,3.1427891525,795.0,4374.0,13.0,954.0,186.31,-3.7533112250000045,0,2021-11-22 04:00:00
2021-11-22 05:00:00,75.27362000000001,59.627097500000005,15.6465225,216.39681221,279.625,133.85,9.2682163425,1.151460835,4.2912730775,825.0,4994.0,26.0,1234.0,175.11,-41.286812209999994,0,2021-11-22 05:00:00
2021-11-22 06:00:00,129.13968250000002,66.8488975,62.290785,257.165821875,250.83749999999998,189.0575,9.962787,2.038328945,7.0896954625,1070.0,5631.0,57.0,1479.0,179.39,-77.77582187500002,0,2021-11-22 06:00:00
2021-11-22 07:00:00,65.65394,32.208707499999996,33.4452325,303.122722575,302.97,170.0,10.8402936725,2.9935567625,3.72657156,1560.0,6112.0,98.0,1374.0,202.7,-100.42272257500002,0,2021-11-22 07:00:00
2021-11-22 08:00:00,93.88419999999999,40.465265,53.418935,315.052388725,315.0475,176.76,10.1403804125,3.1719280025,3.0994727925000003,2000.0,6379.0,89.0,1324.0,255.65,-59.40238872500001,0,2021-11-22 08:00:00
2021-11-22 09:00:00,169.18447,42.698620000000005,126.48585,297.631536775,297.5875,176.755,9.923074715000002,2.960580625,4.774404825,2305.0,6418.0,70.0,1319.0,286.93,-10.701536774999965,0,2021-11-22 09:00:00
2021-11-22 10:00:00,150.06869749999998,25.2830225,124.785675,310.332439675,326.1875,42.51500000000001,10.14843656,2.7277349749999997,4.3295771775,2480.0,6441.5,68.0,1309.0,300.0,-10.33243967499999,0,2021-11-22 10:00:00
2021-11-22 11:00:00,177.14345000000003,15.1262075,162.0172425,253.54435065,282.86249999999995,0.02,10.057433620000001,2.48684622,2.4174010674999997,2490.0,6471.5,46.0,1349.0,296.23,42.685649350000006,1,2021-11-22 11:00:00
2021-11-22 12:00:00,203.35540999999998,37.35398,166.00143,301.033046775,313.89,87.9,9.370484325,2.411142795,5.114445777499999,2340.0,6341.5,26.0,1344.0,285.49,-15.543046774999993,0,2021-11-22 12:00:00
2021-11-22 13:00:00,198.74962250000002,36.79885,161.9507725,295.078939875,281.42,43.96,10.105654552499999,2.617200205,4.1036219625,2095.0,6252.0,13.0,1374.0,280.02,-15.058939875000021,0,2021-11-22 13:00:00
2021-11-22 14:00:00,201.04466000000002,34.8881825,166.1564775,309.764311275,289.9975,131.84,10.791681562499999,3.2399280525,3.06271524,1795.0,6226.0,17.5,1449.0,275.74,-34.024311275,0,2021-11-22 14:00:00
2021-11-22 15:00:00,191.61836,74.86882750000001,116.7495325,327.114999875,327.115,177.705,11.032044627500001,3.6573640775,8.400972165,1610.0,6367.5,42.0,1524.0,276.43,-50.68499987500002,0,2021-11-22 15:00:00
2021-11-22 16:00:00,178.762315,37.52631,141.236005,318.4076312,318.3025,137.60999999999999,11.200249255,3.8402272675,3.985012765,1610.0,6788.0,173.0,1564.0,293.93,-24.47763120000002,0,2021-11-22 16:00:00
2021-11-22 17:00:00,140.30577499999998,39.01108,101.29469499999999,318.470919,318.44250000000005,0.0,11.199145922500001,4.054074267500001,5.455205639999999,1655.0,6888.5,329.5,1539.0,297.4,-21.070919000000004,0,2021-11-22 17:00:00
2021-11-22 18:00:00,122.4521325,52.4517425,70.00039,314.72218575,314.695,73.38250000000001,11.039968895,3.7682594199999997,8.004606465,1700.0,6823.5,364.0,1604.0,306.78,-7.9421857500000215,0,2021-11-22 18:00:00
2021-11-22 19:00:00,102.91449500000002,52.3868375,50.527657500000004,305.80932557499995,305.7875,207.60999999999999,11.71574279,3.0822329674999995,5.022050945,1715.0,6621.5,313.5,1589.0,318.87,13.060674425000059,1,2021-11-22 19:00:00
2021-11-22 20:00:00,68.3617,60.75882,7.60288,237.98484895,297.21,191.35,11.62757805,2.7049604525000004,4.58937873,1705.0,6108.0,178.5,1519.0,312.66,74.67515105000001,1,2021-11-22 20:00:00
2021-11-22 21:00:00,75.4059775,62.518717499999994,12.887260000000001,226.28065407500003,323.235,133.35000000000002,11.523412672500001,1.9074378799999998,7.5863825525,1675.0,5561.5,61.0,1429.0,312.5,86.21934592499997,1,2021-11-22 21:00:00
2021-11-22 22:00:00,58.948550000000004,69.1681375,-10.2195875,188.26874569999998,282.2,175.85000000000002,10.4841273775,1.6898666450000002,5.6387399325,1635.0,5153.0,13.0,1369.0,277.65,89.3812543,1,2021-11-22 22:00:00
2021-11-22 23:00:00,46.334405,96.26496499999999,-49.93056,36.60238442,221.30249999999998,36.7975,5.8873679925,1.5544907375,10.364582805,1615.0,4635.5,0.0,1074.0,240.72,204.11761558,1,2021-11-22 23:00:00
2021-11-23 00:00:00,12.2885225,93.095645,-80.8071225,106.360847725,45.75,125.42,8.159875042500001,1.2097580625000002,5.0251301675,1575.0,4326.5,0.0,834.0,228.85,122.489152275,1,2021-11-23 00:00:00
2021-11-23 01:00:00,34.57508,78.502285,-43.927205,1.1824999999999999,183.0,1.1824999999999999,4.6633741225000005,1.197376445,6.195620235,1470.0,4274.5,0.0,834.0,209.24,208.0575,1,2021-11-23 01:00:00
2021-11-23 02:00:00,29.9028275,47.8453975,-17.94257,115.26999995,183.0,115.27000000000001,7.6052662525,1.3711708274999999,1.9355044525,1345.0,4164.5,0.0,819.0,185.61,70.34000005000001,1,2021-11-23 02:00:00
2021-11-23 03:00:00,46.58336,50.7306225,-4.1472625,92.817822025,165.54500000000002,86.4325,7.10317201,1.0473479225,4.439712827499999,1225.0,4178.5,0.0,834.0,183.34,90.522177975,1,2021-11-23 03:00:00
2021-11-23 04:00:00,61.968552499999994,39.0845025,22.88405,202.121559525,140.7225,164.325,9.58908729,0.5600830299999999,4.7954373,1135.0,4457.5,13.0,969.0,171.23,-30.89155952500002,0,2021-11-23 04:00:00
2021-11-23 05:00:00,73.263895,61.479240000000004,11.784655,235.44571267499998,226.82999999999998,175.0025,9.5730529225,1.022137225,5.282772685,1105.0,4964.5,26.0,1239.0,185.0,-50.44571267499998,0,2021-11-23 05:00:00
2021-11-23 06:00:00,117.99323749999999,64.45754249999999,53.535695000000004,261.689810575,252.09750000000003,183.225,10.647223047499999,2.5505311875,6.61717714,1200.0,5525.0,38.0,1484.0,190.83,-70.85981057500001,0,2021-11-23 06:00:00
2021-11-23 07:00:00,148.9658175,47.6691425,101.296675,317.633420225,315.065,36.1625,11.806937665000001,2.970334115,9.37094779,1430.0,5961.0,60.0,1409.0,203.8,-113.833420225,0,2021-11-23 07:00:00
2021-11-23 08:00:00,158.080745,39.039375,119.04137,327.9304434,324.4725,155.1975,11.6949971825,2.8871396775,5.4001560875,1595.0,6218.0,51.0,1324.0,281.56,-46.3704434,0,2021-11-23 08:00:00
2021-11-23 09:00:00,148.29647749999998,48.665557500000006,99.63091999999999,314.1259774,313.055,201.71,10.518892847499998,2.7325290675,3.8388211224999997,1640.0,6304.5,32.0,1314.0,310.65,-3.4759774000000334,0,2021-11-23 09:00:00
2021-11-23 10:00:00,154.110015,68.82597,85.284045,304.8488971,304.78,176.84,10.2359761525,3.5172281974999997,5.67822275,1640.0,6373.0,30.0,1304.0,326.91,22.061102900000037,1,2021-11-23 10:00:00
2021-11-23 11:00:00,118.90006500000001,56.959894999999996,61.940169999999995,300.8048519,300.8025,44.222500000000004,9.3191754725,3.3648901725,7.8279712125,1595.0,6425.0,27.0,1339.0,314.86,14.055148099999997,1,2021-11-23 11:00:00
2021-11-23 12:00:00,110.8281225,72.69897499999999,38.129147499999995,296.322481975,295.8625,160.6125,8.985465662500001,3.7447754625,6.51070961,1455.0,6314.0,26.0,1314.0,306.04,9.717518025000004,1,2021-11-23 12:00:00
2021-11-23 13:00:00,109.26264499999999,61.615095,47.64755,294.80435487499994,293.165,128.1575,9.379748312499999,3.549411605,6.4202706375,1270.0,6196.0,13.0,1334.0,299.0,4.1956451250000555,1,2021-11-23 13:00:00
2021-11-23 14:00:00,120.13821,42.039677499999996,78.0985325,301.4739802,301.42499999999995,176.84,9.657168952500001,3.287981925,3.4967440200000004,1095.0,6221.0,17.5,1434.0,293.98,-7.49398020000001,0,2021-11-23 14:00:00
2021-11-23 15:00:00,132.3233625,50.292535,82.0308275,313.57428152499995,311.5075,132.63,10.195885005,3.0225884775,6.809687645,995.0,6469.0,42.0,1509.0,285.96,-27.614281524999967,0,2021-11-23 15:00:00
2021-11-23 16:00:00,133.8316725,63.695975000000004,70.1356975,331.79787965,328.69500000000005,176.84,11.160649545,3.0442674899999997,3.751498065,980.0,6896.0,173.0,1544.0,298.2,-33.59787965000004,0,2021-11-23 16:00:00
2021-11-23 17:00:00,137.4363825,68.2933275,69.143055,349.677733725,349.115,183.10999999999999,11.9038114525,3.88947401,10.1453995975,985.0,6879.5,354.5,1524.0,306.78,-42.89773372500002,0,2021-11-23 17:00:00
2021-11-23 18:00:00,97.2012475,48.1481225,49.053125,341.220858025,340.705,125.9525,11.67642821,4.52386929,6.12679465,1000.0,6788.5,414.0,1594.0,319.39,-21.830858024999998,0,2021-11-23 18:00:00
2021-11-23 19:00:00,96.78653750000001,36.2936375,60.4929,317.8483973,325.3225,0.0275,12.2089142575,2.980236665,7.456148304999999,1045.0,6686.0,338.5,1569.0,348.21,30.36160269999999,1,2021-11-23 19:00:00
2021-11-23 20:00:00,111.10530750000001,45.2070275,65.89828,271.08709477499997,310.775,0.02,11.798268162500001,1.337230715,7.545751045,1085.0,6168.0,178.5,1499.0,342.13,71.04290522500003,1,2021-11-23 20:00:00
2021-11-23 21:00:00,140.388755,59.098504999999996,81.29024999999999,280.9627861,275.94000000000005,197.385,11.7239157525,2.1021616450000002,4.31241759,1105.0,5651.5,61.0,1409.0,330.03,49.067213899999956,1,2021-11-23 21:00:00
2021-11-23 22:00:00,138.88823250000002,31.204475000000002,107.68375749999998,246.440193025,243.74999999999997,134.01500000000001,10.6875340525,1.8839367425,2.6456997325000002,1120.0,5177.5,13.0,1354.0,300.0,53.55980697499999,1,2021-11-23 22:00:00
2021-11-23 23:00:00,90.2027475,34.8362275,55.36652,239.65981365000002,239.625,133.78750000000002,10.971526379999998,1.0178355975,4.222769057500001,1175.0,4699.5,0.0,1059.0,265.14,25.48018634999997,1,2021-11-23 23:00:00
2021-11-24 00:00:00,80.698745,53.922900000000006,26.775845,224.222326325,223.585,178.11,11.3989773425,0.7524796575,4.36138584,1285.0,4501.5,0.0,849.0,237.0,12.777673674999988,1,2021-11-24 00:00:00
2021-11-24 01:00:00,54.39002,28.9217475,25.468272499999998,216.358348125,161.5425,176.3325,10.91223155,0.7842260875,1.3431768975,1370.0,4411.5,0.0,874.0,210.06,-6.29834812499999,0,2021-11-24 01:00:00
2021-11-24 02:00:00,45.5540475,23.160365,22.3936825,202.19100182499997,161.5475,44.5275,9.746195785,1.00291167,4.15632551,1495.0,4300.0,0.0,869.0,200.45,-1.7410018249999837,0,2021-11-24 02:00:00
2021-11-24 03:00:00,52.67927,24.3516025,28.327667499999997,158.12082165,209.9125,0.0,8.202422475,1.0252926075,4.476405855,1670.0,4337.0,0.0,899.0,200.4,42.279178349999995,1,2021-11-24 03:00:00
2021-11-24 04:00:00,49.924647500000006,24.953204999999997,24.971442500000002,221.73772765,113.25,130.16,9.832086195,0.8171305975,2.3199251349999996,1880.0,4646.5,13.0,1024.0,195.29,-26.44772765000002,0,2021-11-24 04:00:00
2021-11-24 05:00:00,78.875445,57.67315,21.202295,257.7640986,257.5475,132.73499999999999,10.128518439999999,0.4602307775,7.4897187474999996,2095.0,5238.5,26.0,1299.0,172.29,-85.47409860000002,0,2021-11-24 05:00:00
2021-11-24 06:00:00,123.7035275,72.7802325,50.923294999999996,320.50583755,320.3775,89.7325,11.589396890000002,1.30850807,14.35835118,2355.0,5849.0,57.0,1489.0,190.42,-130.08583755000004,0,2021-11-24 06:00:00
2021-11-24 07:00:00,91.2259,93.39977250000001,-2.1738725,250.51007705,339.17,173.635,12.07142014,1.4943095325,11.06604656,2715.0,6357.5,98.0,1444.0,209.06,-41.450077050000004,0,2021-11-24 07:00:00
