,RES,Load,Mandatory Hydro,Total FRR,Diff_direction
4501,2955.0,6138.0,56.0,1611.0,1
4502,2325.0,6079.5,81.0,1631.0,1
4503,1470.0,5973.0,136.5,1636.0,1
4504,880.0,6403.0,398.5,1686.0,1
4505,760.0,7017.5,667.0,1711.0,1
4506,715.0,7075.5,586.5,1706.0,1
4507,660.0,6949.5,318.5,1716.0,1
4508,615.0,6426.0,97.0,1696.0,1
4509,590.0,5982.0,26.0,1631.0,1
4510,590.0,5545.5,13.0,1661.0,1
4511,550.0,5005.5,0.0,1296.0,1
4512,490.0,4773.5,0.0,896.0,1
4513,465.0,4702.5,0.0,896.0,1
4514,445.0,4589.0,0.0,896.0,1
4515,425.0,4558.5,0.0,916.0,1
4516,420.0,4649.0,13.0,1106.0,1
4517,435.0,4947.0,101.0,1386.0,1
4518,760.0,5335.5,191.0,1581.0,1
4519,1500.0,5829.0,178.0,1576.0,1
4520,2240.0,6156.0,117.0,1546.0,1
4521,2745.0,6316.5,72.0,1546.0,1
4522,3085.0,6383.5,58.0,1546.0,1
4523,3190.0,6386.5,63.0,1586.0,1
4524,3075.0,6218.5,63.0,1601.0,1
4525,2735.0,5953.5,56.0,1611.0,1
4526,2190.0,5891.5,43.0,1631.0,1
4527,1480.0,5803.5,117.0,1646.0,1
4528,1030.0,6227.5,394.5,1696.0,1
4529,1035.0,6874.5,587.5,1716.0,1
4530,1085.0,6938.5,509.5,1706.0,1
4531,1125.0,6714.5,319.0,1721.0,1
4532,1170.0,6221.0,117.5,1711.0,1
4533,1210.0,5759.5,26.0,1656.0,1
4534,1230.0,5282.0,13.0,1666.0,1
4535,1275.0,4796.0,0.0,1311.0,1
4536,1345.0,4577.0,0.0,926.0,1
4537,1370.0,4465.0,0.0,926.0,1
4538,1375.0,4319.0,0.0,926.0,1
4539,1370.0,4289.0,0.0,926.0,1
4540,1365.0,4344.0,13.0,1121.0,1
4541,1375.0,4473.0,101.0,1396.0,1
4542,1515.0,4708.5,191.0,1611.0,0
4543,1835.0,5116.0,178.0,1606.0,0
4544,2175.0,5581.0,117.0,1576.0,0
4545,2420.0,6001.5,72.0,1581.0,0
4546,2560.0,6219.0,58.0,1581.0,0
4547,2590.0,6214.0,63.0,1601.0,1
4548,2525.0,5883.5,63.0,1621.0,1
4549,2350.0,5652.0,56.0,1631.0,1
4550,2045.0,5602.5,43.0,1651.0,0
4551,1685.0,5534.0,117.0,1656.0,0
4552,1415.0,5887.5,394.5,1696.0,1
4553,1295.0,6461.5,587.5,1716.0,1
4554,1235.0,6585.5,509.5,1706.0,1
4555,1210.0,6495.5,319.0,1721.0,1
4556,1205.0,6076.5,117.5,1716.0,1
4557,1185.0,5626.0,26.0,1661.0,1
4558,1155.0,5154.5,13.0,1661.0,1
4559,1060.0,4566.0,0.0,1306.0,1
4560,970.0,4264.5,0.0,906.0,1
4561,890.0,4212.5,0.0,906.0,0
4562,815.0,4128.5,0.0,906.0,0
4563,745.0,4162.0,0.0,921.0,0
4564,695.0,4479.0,13.0,1106.0,0
4565,660.0,5140.0,157.5,1411.0,0
4566,910.0,5809.5,304.0,1636.0,0
4567,1510.0,6281.0,281.0,1606.0,0
4568,2150.0,6415.0,146.5,1586.0,0
4569,2635.0,6380.0,40.0,1586.0,1
4570,2995.0,6348.5,30.0,1581.0,1
4571,3180.0,6318.5,43.0,1611.0,1
4572,3180.0,6162.5,56.0,1626.0,1
4573,2955.0,5937.0,66.0,1636.0,1
4574,2510.0,5850.0,62.0,1656.0,1
4575,1935.0,5688.0,69.5,1676.0,1
4576,1575.0,5934.5,345.0,1686.0,0
4577,1605.0,6616.0,601.5,1706.0,0
4578,1705.0,6776.5,522.5,1736.0,1
4579,1790.0,6651.0,324.5,1776.0,1
4580,1855.0,6068.5,122.0,1766.0,1
4581,1890.0,5588.0,31.0,1726.0,1
4582,1890.0,5123.5,13.0,1726.0,1
4583,1815.0,4680.5,0.0,1351.0,0
4584,1705.0,4497.5,0.0,936.0,1
4585,1710.0,4450.0,0.0,936.0,1
4586,1710.0,4359.5,0.0,936.0,1
4587,1705.0,4367.0,0.0,951.0,1
4588,1685.0,4635.5,13.0,1141.0,1
4589,1645.0,5205.0,157.5,1476.0,0
4590,1795.0,5868.5,304.0,1711.0,0
4591,2225.0,6371.0,290.0,1661.0,0
4592,2705.0,6672.5,163.5,1641.0,0
4593,3065.0,6735.5,56.0,1676.0,0
4594,3285.0,6719.5,45.0,1671.0,0
4595,3355.0,6707.5,57.0,1706.0,0
4596,3225.0,6564.0,63.0,1686.0,0
4597,2920.0,6389.5,56.0,1671.0,0
4598,2470.0,6365.0,81.0,1716.0,0
4599,1930.0,6216.0,128.5,1731.0,1
4600,1500.0,6491.0,406.0,1706.0,0
4601,1330.0,7031.5,649.5,1706.0,1
4602,1225.0,7115.5,533.5,1701.0,0
4603,1130.0,6949.5,318.5,1726.0,0
4604,1070.0,6391.5,122.0,1711.0,1
4605,1025.0,5900.5,31.0,1681.0,1
4606,995.0,5452.5,13.0,1686.0,1
4607,1060.0,4850.5,0.0,1316.0,1
4608,1175.0,4584.0,0.0,916.0,1
4609,1285.0,4517.0,0.0,916.0,1
4610,1410.0,4384.0,0.0,926.0,1
4611,1550.0,4387.0,0.0,946.0,1
4612,1680.0,4666.5,13.0,1151.0,1
4613,1790.0,5287.5,61.0,1516.0,1
4614,1980.0,5942.5,146.0,1761.0,1
4615,2300.0,6519.0,182.0,1691.0,1
4616,2675.0,6918.5,132.0,1631.0,1
4617,3020.0,7055.5,95.0,1686.0,1
4618,3330.0,7140.5,94.0,1681.0,1
4619,3530.0,7115.5,106.0,1726.0,1
4620,3605.0,6903.0,112.0,1781.0,1
4621,3490.0,6678.5,106.0,1791.0,1
4622,3235.0,6605.0,93.0,1841.0,1
4623,2885.0,6441.0,160.5,1876.0,1
4624,2645.0,6605.5,414.5,1856.0,1
4625,2650.0,7112.0,645.5,1856.0,1
4626,2700.0,7248.5,622.5,1856.0,1
4627,2715.0,7019.5,357.0,1876.0,1
4628,2730.0,6472.0,99.0,1866.0,1
4629,2725.0,5963.5,26.0,1856.0,1
4630,2720.0,5508.5,13.0,1861.0,1
4631,2705.0,4912.5,0.0,1456.0,1
4632,2675.0,4640.0,0.0,1036.0,1
4633,2665.0,4562.0,0.0,1036.0,1
4634,2645.0,4446.0,0.0,1036.0,1
4635,2635.0,4442.0,0.0,1051.0,1
4636,2625.0,4714.0,13.0,1236.0,1
4637,2635.0,5346.0,136.0,1591.0,0
4638,2945.0,6002.5,301.0,1791.0,0
4639,3595.0,6565.0,352.0,1711.0,1
4640,4260.0,6885.5,255.0,1706.0,1
4641,4705.0,7046.5,111.0,1751.0,1
4642,4910.0,7172.5,58.0,1731.0,1
4643,4920.0,7124.5,63.0,1741.0,1
4644,4760.0,6873.0,63.0,1771.0,1
4645,4440.0,6642.0,56.0,1766.0,1
4646,3930.0,6618.5,93.0,1791.0,1
4647,3240.0,6418.0,218.5,1786.0,1
4648,2685.0,6685.0,527.5,1771.0,1
4649,2525.0,7325.5,750.5,1746.0,1
4650,2445.0,7431.0,697.5,1706.0,1
4651,2350.0,7242.5,507.0,1741.0,1
4652,2270.0,6631.5,224.0,1721.0,1
4653,2205.0,6126.5,51.0,1716.0,1
4654,2130.0,5678.0,13.0,1761.0,1
4655,1980.0,5059.5,0.0,1361.0,1
4656,1795.0,4764.5,0.0,931.0,1
4657,1710.0,4701.5,0.0,941.0,1
4658,1590.0,4588.0,0.0,931.0,1
4659,1450.0,4581.5,0.0,941.0,1
4660,1285.0,4865.0,13.0,1146.0,1
4661,1145.0,5543.5,161.0,1481.0,1
4662,1365.0,6102.0,351.0,1626.0,1
4663,1970.0,6600.0,377.0,1506.0,1
4664,2590.0,6689.5,255.0,1461.0,1
4665,3000.0,6683.0,111.0,1506.0,1
4666,3230.0,6701.5,58.0,1496.0,1
4667,3250.0,6633.0,63.0,1496.0,1
4668,3095.0,6420.5,63.0,1511.0,1
4669,2700.0,6160.0,56.0,1506.0,1
4670,2080.0,6096.0,131.0,1531.0,1
4671,1285.0,6037.5,294.5,1556.0,1
4672,670.0,6394.0,578.5,1556.0,0
4673,545.0,7085.5,787.5,1556.0,0
4674,545.0,7225.5,696.5,1531.0,1
4675,525.0,7044.0,482.0,1576.0,1
4676,490.0,6512.0,224.0,1556.0,1
4677,470.0,6039.0,51.0,1596.0,1
4678,460.0,5589.5,13.0,1686.0,1
4679,470.0,5060.5,0.0,1286.0,1
4680,485.0,4827.5,0.0,876.0,1
4681,455.0,4734.5,0.0,891.0,1
4682,430.0,4592.5,0.0,896.0,1
4683,410.0,4561.0,0.0,906.0,0
4684,405.0,4660.0,13.0,1106.0,0
4685,430.0,4942.0,161.0,1431.0,0
4686,735.0,5338.5,351.0,1616.0,0
4687,1370.0,5886.0,378.0,1521.0,0
4688,1990.0,6231.0,257.0,1446.0,1
4689,2410.0,6435.0,112.0,1456.0,1
4690,2585.0,6577.5,58.0,1441.0,1
4691,2585.0,6679.5,63.0,1446.0,1
4692,2345.0,6455.5,63.0,1446.0,1
4693,2010.0,6269.5,56.0,1456.0,0
4694,1590.0,6263.5,93.0,1486.0,0
4695,1165.0,6145.0,196.0,1546.0,0
4696,915.0,6376.5,475.0,1586.0,0
4697,905.0,6948.5,713.0,1601.0,0
4698,985.0,7021.5,597.0,1581.0,0
4699,1095.0,6790.5,364.0,1631.0,0
4700,1195.0,6328.5,174.0,1616.0,1
4701,1290.0,5860.0,51.0,1616.0,1
4702,1365.0,5391.0,13.0,1701.0,1
4703,1415.0,4901.5,0.0,1306.0,1
4704,1480.0,4660.5,0.0,906.0,1
4705,1615.0,4531.0,0.0,931.0,1
4706,1770.0,4388.5,0.0,936.0,1
4707,1965.0,4342.5,0.0,941.0,1
4708,2145.0,4424.5,13.0,1161.0,1
4709,2310.0,4574.0,161.0,1551.0,1
4710,2555.0,4860.5,351.0,1756.0,1
4711,2870.0,5388.5,378.0,1676.0,1
4712,3200.0,6015.5,257.0,1616.0,1
4713,3455.0,6629.0,112.0,1646.0,1
4714,3615.0,6924.0,58.0,1586.0,0
4715,3630.0,6927.5,63.0,1596.0,0
4716,3505.0,6541.5,63.0,1606.0,0
4717,3195.0,6245.0,56.0,1596.0,1
4718,2775.0,6164.0,93.0,1616.0,0
4719,2315.0,6004.5,196.0,1631.0,0
4720,1915.0,6222.0,475.0,1656.0,1
4721,1675.0,6766.0,713.0,1686.0,0
4722,1555.0,6986.0,597.0,1656.0,0
4723,1460.0,6825.0,364.0,1656.0,0
4724,1400.0,6420.0,174.0,1626.0,1
4725,1360.0,5985.5,51.0,1616.0,1
4726,1325.0,5525.5,13.0,1691.0,1
4727,1285.0,4920.0,0.0,1301.0,1
4728,1230.0,4646.0,0.0,896.0,1
4729,1205.0,4609.5,0.0,916.0,0
4730,1165.0,4531.0,0.0,916.0,0
4731,1115.0,4533.5,0.0,926.0,0
4732,1060.0,4837.5,13.0,1116.0,0
4733,1040.0,5519.0,161.0,1441.0,1
4734,1220.0,6301.5,361.0,1621.0,0
4735,1625.0,6789.5,387.0,1496.0,0
4736,2060.0,6962.5,255.0,1441.0,0
4737,2315.0,6863.5,110.0,1466.0,0
4738,2395.0,6810.0,57.0,1436.0,1
4739,2380.0,6795.0,62.0,1466.0,0
4740,2210.0,6639.0,62.0,1481.0,0
4741,1975.0,6615.5,56.0,1526.0,0
4742,1665.0,6767.0,93.0,1526.0,0
4743,1320.0,6726.0,196.0,1571.0,0
4744,1080.0,6956.0,475.0,1631.0,0
4745,1055.0,7478.5,713.0,1686.0,0
4746,1090.0,7577.0,597.0,1631.0,0
4747,1110.0,7359.5,364.0,1656.0,0
4748,1120.0,6791.5,174.0,1621.0,1
4749,1120.0,6209.0,51.0,1616.0,1
4750,1110.0,5757.0,13.0,1686.0,0
4751,1120.0,5136.0,0.0,1291.0,1
4752,1095.0,4866.5,0.0,896.0,0
4753,1080.0,4799.0,0.0,911.0,0
4754,1085.0,4683.0,0.0,911.0,0
4755,1100.0,4674.5,0.0,926.0,0
4756,1130.0,4988.0,13.0,1121.0,0
4757,1165.0,5659.5,161.0,1401.0,0
4758,1335.0,6389.5,351.0,1606.0,0
4759,1650.0,6942.0,377.0,1556.0,0
4760,1965.0,7254.0,255.0,1436.0,0
4761,2165.0,7338.0,111.0,1426.0,1
4762,2275.0,7402.0,58.0,1396.0,0
4763,2280.0,7397.5,87.0,1406.0,0
4764,2220.0,7203.5,125.0,1426.0,0
4765,2075.0,7041.0,132.0,1481.0,0
4766,1855.0,7014.0,169.0,1526.0,0
4767,1575.0,6891.0,234.0,1581.0,0
4768,1360.0,7085.5,475.0,1641.0,0
4769,1330.0,7667.0,713.0,1696.0,0
4770,1350.0,7799.5,597.0,1636.0,0
4771,1370.0,7557.0,364.0,1656.0,0
4772,1390.0,6979.0,174.0,1626.0,1
4773,1405.0,6418.5,51.0,1616.0,1
4774,1425.0,5953.0,13.0,1696.0,1
4775,1585.0,5356.5,0.0,1311.0,1
4776,1820.0,5066.0,0.0,921.0,1
4777,1895.0,5008.0,0.0,941.0,1
4778,2000.0,4872.0,0.0,946.0,1
4779,2105.0,4867.0,0.0,971.0,1
4780,2205.0,5170.0,13.0,1186.0,1
4781,2305.0,5929.0,136.0,1526.0,1
4782,2555.0,6784.0,336.0,1726.0,1
4783,2935.0,7331.0,387.0,1691.0,1
4784,3335.0,7645.5,205.0,1616.0,1
4785,3635.0,7651.0,60.0,1591.0,1
4786,3820.0,7688.0,57.0,1566.0,1
4787,3845.0,7607.5,62.0,1551.0,1
4788,3765.0,7356.5,62.0,1536.0,0
4789,3490.0,7158.0,56.0,1556.0,0
4790,3095.0,7190.0,48.0,1596.0,0
4791,2580.0,7061.5,158.0,1656.0,0
4792,2145.0,7292.0,439.0,1731.0,1
4793,1975.0,7875.5,627.0,1786.0,0
4794,1900.0,7989.0,561.0,1726.0,1
4795,1785.0,7745.5,428.0,1706.0,1
4796,1640.0,7146.0,231.0,1651.0,1
4797,1500.0,6566.5,51.0,1606.0,1
4798,1395.0,6099.5,13.0,1641.0,1
4799,1300.0,5489.0,0.0,1256.0,1
4800,1225.0,5172.0,0.0,886.0,1
4801,1140.0,5096.0,0.0,906.0,1
4802,1095.0,4979.5,0.0,896.0,1
4803,1045.0,4977.5,0.0,916.0,1
4804,995.0,5280.5,13.0,1126.0,1
4805,960.0,6056.5,136.0,1421.0,1
4806,1290.0,6696.5,326.0,1586.0,0
4807,1975.0,7240.5,377.0,1541.0,1
4808,2640.0,7385.0,205.0,1481.0,1
4809,3085.0,7406.0,61.0,1456.0,1
4810,3295.0,7442.5,58.0,1431.0,1
4811,3315.0,7389.0,63.0,1431.0,0
4812,3125.0,7109.0,63.0,1426.0,0
4813,2785.0,6842.0,56.0,1456.0,0
4814,2260.0,6834.5,48.0,1496.0,0
4815,1590.0,6715.5,158.0,1571.0,0
4816,1065.0,7033.0,439.0,1676.0,0
4817,915.0,7779.5,627.0,1761.0,0
4818,905.0,7918.0,561.0,1721.0,0
4819,885.0,7652.5,428.0,1716.0,0
4820,875.0,7068.0,231.0,1671.0,1
4821,870.0,6510.5,51.0,1621.0,1
4822,870.0,6028.0,13.0,1656.0,1
4823,840.0,5379.5,0.0,1256.0,0
4824,825.0,5053.5,0.0,886.0,0
4825,825.0,4972.5,0.0,896.0,0
4826,770.0,4847.5,0.0,896.0,0
4827,705.0,4864.0,0.0,921.0,1
4828,645.0,5155.0,13.0,1116.0,1
4829,645.0,5809.0,193.0,1396.0,0
4830,890.0,6493.0,325.0,1601.0,0
4831,1415.0,6956.0,261.0,1541.0,0
4832,2005.0,7079.5,204.0,1511.0,0
4833,2485.0,7070.0,175.0,1511.0,1
4834,2760.0,7095.0,172.0,1506.0,1
4835,2790.0,7082.5,201.0,1526.0,1
4836,2570.0,6873.5,239.0,1466.0,0
4837,2185.0,6710.0,246.0,1476.0,0
4838,1700.0,6691.5,233.0,1511.0,0
4839,1155.0,6584.0,239.5,1586.0,0
4840,730.0,6812.5,363.5,1676.0,0
4841,590.0,7443.0,459.5,1791.0,0
4842,560.0,7592.0,408.5,1766.0,0
4843,550.0,7379.0,294.0,1776.0,0
4844,555.0,6801.0,124.0,1741.0,1
4845,580.0,6282.5,26.0,1641.0,1
4846,605.0,5810.0,13.0,1591.0,1
4847,565.0,5263.5,0.0,1216.0,1
4848,500.0,5020.0,0.0,876.0,1
4849,520.0,4921.0,0.0,876.0,1
4850,540.0,4767.5,0.0,871.0,1
4851,545.0,4736.5,0.0,896.0,1
4852,540.0,4870.5,13.0,1096.0,0
4853,555.0,5165.5,193.0,1356.0,0
4854,695.0,5590.5,335.0,1536.0,0
4855,955.0,6146.5,271.0,1526.0,0
4856,1200.0,6579.0,148.0,1506.0,0
4857,1370.0,6891.0,62.0,1506.0,1
4858,1465.0,7121.5,58.0,1496.0,1
4859,1500.0,7211.0,49.0,1476.0,1
4860,1420.0,7061.5,49.0,1391.0,1
4861,1290.0,6894.0,56.0,1396.0,0
4862,1125.0,6857.5,43.0,1466.0,0
4863,970.0,6723.0,95.0,1536.0,0
4864,885.0,6883.0,313.0,1616.0,0
4865,875.0,7316.0,506.0,1726.0,0
4866,905.0,7397.5,455.0,1716.0,0
4867,930.0,7164.5,291.0,1741.0,1
4868,955.0,6670.0,122.0,1706.0,1
4869,975.0,6194.0,26.0,1616.0,1
4870,975.0,5708.0,13.0,1561.0,1
4871,1000.0,5186.0,0.0,1196.0,1
4872,1020.0,4894.0,0.0,881.0,1
4873,1020.0,4772.0,0.0,881.0,1
4874,995.0,4616.0,0.0,881.0,1
4875,940.0,4553.0,0.0,881.0,1
4876,895.0,4620.5,13.0,1071.0,1
4877,880.0,4800.0,143.0,1321.0,1
4878,995.0,5107.0,285.0,1511.0,1
4879,1245.0,5583.0,271.0,1501.0,1
4880,1545.0,6076.0,148.0,1501.0,1
4881,1790.0,6486.0,62.0,1536.0,1
4882,2000.0,6776.5,58.0,1521.0,1
4883,2145.0,6860.5,49.0,1471.0,1
4884,2195.0,6575.0,36.0,1436.0,1
4885,2085.0,6296.5,30.0,1441.0,1
4886,1850.0,6215.5,30.0,1491.0,1
4887,1505.0,6067.0,95.0,1561.0,1
4888,1220.0,6231.0,313.0,1616.0,1
4889,1130.0,6730.0,539.0,1706.0,1
4890,1130.0,6956.0,521.0,1726.0,0
4891,1135.0,6824.5,334.0,1731.0,0
4892,1135.0,6446.0,132.0,1706.0,1
4893,1115.0,6014.0,26.0,1611.0,0
4894,1090.0,5559.0,13.0,1546.0,0
4895,1045.0,5040.0,0.0,1166.0,1
4896,990.0,4797.0,0.0,866.0,1
4897,985.0,4756.5,0.0,871.0,1
4898,950.0,4553.5,0.0,866.0,1
4899,900.0,4509.5,0.0,881.0,0
4900,845.0,4575.0,13.0,1041.0,0
4901,820.0,4768.0,143.0,1301.0,0
4902,1070.0,5267.5,285.0,1471.0,0
4903,1560.0,5831.5,271.0,1451.0,1
4904,2060.0,6174.5,146.0,1496.0,0
4905,2430.0,6145.0,58.0,1551.0,0
4906,2660.0,6085.5,55.0,1546.0,0
4907,2745.0,5969.0,48.0,1526.0,0
4908,2660.0,5619.5,49.0,1461.0,0
4909,2400.0,5362.0,56.0,1421.0,0
4910,1965.0,5465.5,43.0,1461.0,0
4911,1405.0,5461.0,95.0,1531.0,0
4912,955.0,5750.5,313.0,1566.0,0
4913,780.0,6503.0,526.0,1636.0,0
4914,725.0,6805.5,495.0,1666.0,0
4915,680.0,6725.0,321.0,1671.0,1
4916,655.0,6293.5,132.0,1636.0,1
4917,645.0,5856.0,26.0,1541.0,1
4918,645.0,5388.0,13.0,1471.0,1
4919,745.0,4800.5,0.0,1126.0,1
4920,845.0,4546.0,0.0,856.0,1
4921,855.0,4509.5,0.0,856.0,0
4922,860.0,4398.0,0.0,856.0,0
4923,870.0,4421.5,0.0,876.0,0
4924,850.0,4710.5,13.0,1036.0,0
4925,895.0,5330.0,143.0,1306.0,0
4926,1155.0,6056.5,285.0,1461.0,0
4927,1575.0,6580.5,271.0,1446.0,0
4928,1990.0,6915.0,203.0,1441.0,0
4929,2290.0,7062.5,172.0,1486.0,0
4930,2505.0,7193.0,169.0,1501.0,0
4931,2590.0,7217.0,162.0,1506.0,1
4932,2550.0,7084.5,187.0,1436.0,1
4933,2415.0,6946.5,175.0,1416.0,1
4934,2165.0,6960.0,119.0,1461.0,0
4935,1815.0,6799.0,114.0,1516.0,0
4936,1530.0,6923.0,294.0,1536.0,0
4937,1425.0,7474.0,526.0,1611.0,0
4938,1420.0,7624.0,495.0,1606.0,0
4939,1410.0,7435.5,323.0,1651.0,0
4940,1400.0,6857.5,134.0,1626.0,1
4941,1390.0,6317.5,26.0,1546.0,1
4942,1385.0,5841.5,13.0,1476.0,1
4943,1450.0,5274.0,0.0,1141.0,0
4944,1525.0,4981.5,0.0,876.0,1
4945,1550.0,4934.5,0.0,881.0,0
4946,1575.0,4855.0,0.0,886.0,0
4947,1615.0,4867.0,0.0,911.0,0
4948,1665.0,5112.5,13.0,1061.0,0
4949,1770.0,5784.0,143.0,1336.0,0
4950,2085.0,6677.0,284.0,1506.0,0
4951,2530.0,7504.0,269.0,1521.0,0
4952,2955.0,8049.0,202.0,1566.0,0
4953,3275.0,8328.5,172.0,1576.0,1
4954,3495.0,8463.5,169.0,1581.0,1
4955,3575.0,8451.5,162.0,1576.0,0
4956,3535.0,8174.5,163.0,1541.0,0
4957,3340.0,7910.0,113.0,1526.0,0
4958,3035.0,7659.5,43.0,1571.0,0
4959,2660.0,7315.0,38.0,1566.0,0
4960,2355.0,7251.5,256.0,1611.0,0
4961,2270.0,7801.5,526.0,1686.0,0
4962,2290.0,7943.5,495.0,1686.0,0
4963,2290.0,7740.0,323.0,1741.0,1
4964,2265.0,7184.0,134.0,1716.0,1
4965,2215.0,6642.5,26.0,1626.0,1
4966,2170.0,6197.5,13.0,1551.0,1
4967,2140.0,5560.0,0.0,748.0,1
4968,2110.0,5281.0,0.0,0.0,1
4969,2125.0,5193.0,0.0,0.0,0
4970,2130.0,5069.0,0.0,0.0,1
4971,2120.0,5053.0,0.0,0.0,1
4972,2115.0,5315.0,70.0,0.0,1
4973,2130.0,6098.0,200.0,0.0,0
4974,2480.0,6955.0,284.0,0.0,0
4975,3085.0,7517.5,269.0,0.0,0
4976,3640.0,7849.0,202.0,0.0,1
4977,3985.0,7976.5,172.0,0.0,1
4978,4120.0,8092.5,112.0,0.0,0
4979,4120.0,8159.0,48.0,0.0,0
4980,3940.0,7918.5,49.0,0.0,0
4981,3635.0,7657.5,56.0,0.0,0
4982,3205.0,7599.0,43.0,0.0,0
4983,2645.0,7417.5,95.0,0.0,0
4984,2180.0,7577.5,313.0,0.0,0
4985,2035.0,8155.0,526.0,0.0,0
4986,2040.0,8283.5,495.0,0.0,0
4987,2045.0,8039.5,323.0,0.0,0
4988,2035.0,7442.5,191.0,0.0,0
4989,2010.0,6843.0,83.0,0.0,0
4990,1980.0,6371.0,13.0,0.0,1
4991,1970.0,5726.0,0.0,453.0,1
4992,1970.0,5381.0,0.0,906.0,1
4993,1955.0,5332.0,0.0,906.0,1
4994,1930.0,5182.5,0.0,901.0,0
4995,1920.0,5180.0,0.0,931.0,0
4996,1905.0,5424.0,33.0,1081.0,0
4997,1915.0,6181.5,123.0,1361.0,0
4998,2260.0,6998.0,204.0,1481.0,0
4999,2820.0,7562.5,214.0,1461.0,0
5000,3305.0,7847.0,187.0,1491.0,1
5001,3575.0,7944.5,172.0,1531.0,1
5002,3610.0,8041.0,169.0,1561.0,1
5003,3475.0,8002.0,105.0,1551.0,1
5004,3170.0,7723.5,49.0,1526.0,0
5005,2780.0,7473.0,56.0,1521.0,0
5006,2300.0,7442.0,43.0,1536.0,0
5007,1760.0,7378.0,180.0,1526.0,0
5008,1345.0,7649.5,512.0,1511.0,1
5009,1175.0,8230.5,658.0,1546.0,0
5010,1130.0,8364.0,491.0,1541.0,0
5011,1100.0,8097.5,319.0,1601.0,0
5012,1070.0,7463.5,209.0,1576.0,1
5013,1045.0,6885.0,83.0,1521.0,1
5014,1020.0,6399.5,13.0,1481.0,1
5015,890.0,5790.0,0.0,1151.0,1
5016,765.0,5495.5,0.0,856.0,1
5017,755.0,5421.5,0.0,856.0,1
5018,760.0,5207.0,0.0,856.0,1
5019,780.0,5148.0,0.0,901.0,1
5020,810.0,5265.5,33.0,1051.0,1
5021,905.0,5701.5,66.0,1276.0,1
5022,1375.0,6404.5,76.0,1421.0,1
5023,2100.0,7130.5,79.0,1431.0,1
5024,2745.0,7665.5,52.0,1431.0,1
5025,3170.0,7980.0,30.0,1491.0,1
5026,3310.0,8133.0,27.0,1526.0,1
5027,3315.0,8214.5,19.0,1541.0,1
5028,3175.0,7967.0,19.0,1491.0,0
5029,2960.0,7638.5,26.0,1501.0,1
5030,2640.0,7569.5,13.0,1531.0,0
5031,2260.0,7419.0,91.0,1561.0,0
5032,1970.0,7555.5,348.0,1571.0,0
5033,1915.0,8065.5,503.0,1611.0,0
5034,1960.0,8146.0,365.0,1606.0,0
5035,1980.0,7905.5,154.5,1656.0,0
5036,1960.0,7376.5,48.5,1621.0,1
5037,1910.0,6828.0,26.0,1566.0,1
5038,1845.0,6347.5,13.0,1526.0,1
5039,1635.0,5750.5,0.0,1201.0,1
5040,1385.0,5401.0,0.0,896.0,0
5041,1285.0,5268.0,0.0,886.0,0
5042,1175.0,5056.5,0.0,886.0,0
5043,1070.0,4998.0,0.0,891.0,0
5044,990.0,5051.0,33.0,1061.0,0
5045,975.0,5295.5,66.0,1301.0,0
5046,1375.0,5781.5,91.0,1431.0,0
5047,2030.0,6342.0,109.0,1411.0,0
5048,2605.0,6835.0,82.0,1401.0,0
5049,2970.0,7237.5,60.0,1436.0,0
5050,3125.0,7461.5,57.0,1476.0,0
5051,3090.0,7451.5,49.0,1516.0,0
5052,2855.0,7114.5,49.0,1506.0,0
5053,2435.0,6690.5,56.0,1506.0,0
5054,1860.0,6572.0,43.0,1501.0,0
5055,1170.0,6440.0,121.0,1481.0,0
5056,645.0,6732.5,378.0,1456.0,0
5057,465.0,7537.5,518.0,1511.0,0
5058,445.0,7740.0,365.0,1496.0,0
5059,420.0,7617.0,162.0,1541.0,0
5060,395.0,7181.0,56.0,1501.0,0
5061,395.0,6661.5,26.0,1466.0,1
5062,410.0,6167.5,13.0,1466.0,1
5063,400.0,5558.0,0.0,1161.0,1
5064,405.0,5230.0,0.0,876.0,1
5065,440.0,5163.5,0.0,881.0,1
5066,500.0,5044.0,0.0,876.0,1
5067,570.0,5047.0,0.0,911.0,0
5068,650.0,5336.0,33.0,1071.0,0
5069,810.0,6175.5,66.0,1341.0,1
5070,1375.0,6912.0,91.0,1461.0,0
5071,2170.0,7500.5,109.0,1411.0,1
5072,2870.0,7790.0,80.0,1386.0,0
5073,3365.0,7883.5,56.0,1416.0,1
5074,3550.0,7889.5,54.0,1456.0,1
5075,3595.0,7888.0,48.0,1526.0,1
5076,3435.0,7696.0,49.0,1501.0,1
5077,3180.0,7499.5,56.0,1536.0,1
5078,2800.0,7460.0,43.0,1541.0,1
5079,2285.0,7267.0,121.0,1521.0,1
5080,1830.0,7456.5,378.0,1531.0,1
5081,1680.0,8154.5,518.0,1616.0,0
5082,1680.0,8311.0,365.0,1606.0,0
5083,1690.0,8089.0,162.0,1646.0,0
5084,1680.0,7497.5,56.0,1621.0,1
5085,1640.0,6890.5,26.0,1561.0,1
5086,1595.0,6401.5,13.0,1536.0,1
5087,1520.0,5700.0,0.0,1186.0,1
5088,1425.0,5313.5,0.0,881.0,1
5089,1355.0,5237.0,0.0,901.0,1
5090,1295.0,5120.0,0.0,896.0,0
5091,1250.0,5124.0,0.0,916.0,0
5092,1195.0,5387.5,38.0,1066.0,0
